Wall time,Step,Value
1774805312.8117354,10000,967.0908813476562
1774805343.8137302,20000,999.2000122070312
1774805370.8453317,30000,308.45159912109375
1774805401.0462387,40000,305.03125
1774805454.3554034,50000,340.5161437988281
1774805481.4263666,60000,379.6153869628906
1774805510.0954125,70000,375.1538391113281
1774805541.5806115,80000,332.96551513671875
1774805595.8629055,90000,511.3500061035156
1774805639.5533383,100000,407.0416564941406
1774805688.6465046,110000,510.3500061035156
1774805740.3303823,120000,554.2941284179688
1774805812.743557,130000,466.6000061035156
1774805849.6494486,140000,558.4761962890625
1774805882.7473392,150000,585.7857055664062
1774805925.084422,160000,634.4117431640625
1774805989.744944,170000,568.388916015625
1774806023.9462876,180000,564.3125
1774806060.5266893,190000,730.2000122070312
1774806096.9558475,200000,616.7333374023438
1774806154.486806,210000,664.2000122070312
1774806184.1162803,220000,716.7857055664062
1774806218.1761594,230000,793.3846435546875
1774806259.2039347,240000,873.6666870117188
1774806331.183643,250000,770.6153564453125
1774806369.9019914,260000,761.6666870117188
1774806413.398122,270000,767.2000122070312
1774806451.1638072,280000,764.25
1774806517.4410963,290000,689.2857055664062
1774806553.5744445,300000,868.1666870117188
1774806589.3521457,310000,720.4285888671875
1774806624.2664526,320000,863.6363525390625
1774806689.0856054,330000,860.0
1774806728.7967913,340000,1012.4444580078125
1774806766.3726635,350000,916.25
1774806805.7121143,360000,912.5999755859375
1774806847.5628781,370000,1029.4000244140625
1774806913.2561717,380000,913.1818237304688
1774806947.4450927,390000,943.272705078125
1774806977.5805812,400000,905.4545288085938
1774807009.4311619,410000,882.6666870117188
1774807072.454928,420000,1014.272705078125
1774807106.2449527,430000,844.3333129882812
1774807142.294476,440000,1036.0
1774807173.0900252,450000,1049.22216796875
1774807241.266071,460000,947.272705078125
1774807273.8292153,470000,1007.0999755859375
1774807307.048574,480000,1042.77783203125
1774807340.9932315,490000,1139.77783203125
1774807402.5374393,500000,974.0
1774807436.381482,510000,899.4000244140625
1774807473.7682192,520000,1025.8182373046875
1774807508.4557908,530000,1064.77783203125
1774807568.9022725,540000,1061.4000244140625
1774807599.4687796,550000,956.5
1774807636.5712283,560000,791.6666870117188
1774807670.1026847,570000,1009.5999755859375
1774807730.3449273,580000,980.2000122070312
1774807763.63473,590000,998.2000122070312
1774807799.9584515,600000,961.3636474609375
1774807831.177129,610000,1010.5555419921875
1774807864.3143127,620000,829.8461303710938
1774807924.120394,630000,902.2000122070312
1774807958.2831302,640000,992.0
1774807991.022579,650000,997.3636474609375
1774808024.5720997,660000,1001.5555419921875
1774808086.866474,670000,1001.0
1774808124.6383955,680000,1067.0
1774808155.2249029,690000,948.3636474609375
1774808191.9591317,700000,955.9000244140625
1774808250.6827388,710000,1037.875
1774808284.4085782,720000,1101.800048828125
1774808316.7845001,730000,848.3333129882812
1774808353.4119506,740000,932.0
1774808413.1826725,750000,951.0908813476562
1774808448.9724407,760000,988.7000122070312
1774808483.50284,770000,980.9000244140625
1774808514.9606953,780000,935.5999755859375
1774808574.9429655,790000,1027.199951171875
1774808609.875458,800000,1134.0
1774808645.2432945,810000,1149.77783203125
1774808677.9216402,820000,1094.22216796875
1774808741.5523617,830000,901.0908813476562
1774808772.8074913,840000,1079.888916015625
1774808804.9330401,850000,1013.0
1774808834.5181515,860000,1108.6666259765625
1774808879.9137213,870000,953.6363525390625
1774808909.57201,880000,1040.888916015625
1774808940.2500436,890000,1108.5555419921875
1774808970.9687123,900000,999.0999755859375
1774809018.7008789,910000,920.9091186523438
1774809047.9451573,920000,1043.5555419921875
1774809076.2271957,930000,1034.300048828125
1774809104.884192,940000,970.5999755859375
1774809137.8233135,950000,1037.6363525390625
1774809185.667839,960000,1029.3333740234375
1774809214.8451664,970000,1071.5555419921875
1774809246.407777,980000,991.4000244140625
1774809273.521871,990000,975.7999877929688
1774809321.4515948,1000000,996.4545288085938
1774809349.6656945,1010000,1013.625
1774809382.7524745,1020000,1020.6363525390625
1774809410.5083442,1030000,960.3636474609375
1774809461.1768186,1040000,1054.9000244140625
1774809487.4922378,1050000,966.111083984375
1774809518.7613046,1060000,1010.5
1774809549.4821916,1070000,1049.0
1774809595.536617,1080000,933.7000122070312
1774809627.5138786,1090000,1054.5999755859375
1774809656.0062058,1100000,1139.0
1774809687.512388,1110000,796.0
1774809735.5023956,1120000,1092.6666259765625
1774809763.9947345,1130000,1015.111083984375
1774809794.5450337,1140000,948.6363525390625
1774809823.0399623,1150000,1057.300048828125
1774809870.6557765,1160000,881.6363525390625
1774809899.0531034,1170000,1010.888916015625
1774809929.4533274,1180000,983.1818237304688
1774809960.599653,1190000,941.0
1774810008.2097971,1200000,1048.0999755859375
1774810036.0289052,1210000,959.0999755859375
1774810063.8513625,1220000,1055.6666259765625
1774810094.156169,1230000,928.3333129882812
1774810124.1343467,1240000,1023.125
1774810172.2077696,1250000,958.1666870117188
1774810199.5635664,1260000,927.4000244140625
1774810230.4640522,1270000,937.9091186523438
1774810259.645915,1280000,850.0
1774810310.8983376,1290000,1015.4000244140625
1774810337.1305637,1300000,1030.77783203125
1774810369.9515405,1310000,1068.4000244140625
1774810397.9316413,1320000,958.5999755859375
1774810444.3238945,1330000,968.2999877929688
1774810473.7158742,1340000,1013.2000122070312
1774810502.6670947,1350000,912.9091186523438
1774810535.413714,1360000,953.4545288085938
1774810580.0114768,1370000,1025.888916015625
1774810610.5982225,1380000,1014.2999877929688
1774810641.4869125,1390000,844.0833129882812
1774810668.028917,1400000,801.9091186523438
1774810718.4220204,1410000,1113.5
1774810745.514409,1420000,1072.888916015625
1774810777.5080247,1430000,897.0833129882812
1774810804.1489472,1440000,841.8181762695312
1774810860.9533544,1450000,825.923095703125
1774810888.8270597,1460000,1052.888916015625
1774810918.010792,1470000,996.4000244140625
1774810946.5419474,1480000,915.4545288085938
1774810995.968851,1490000,912.6363525390625
1774811027.2468994,1500000,847.3333129882812
1774811057.7282953,1510000,929.6363525390625
1774811087.8803046,1520000,958.8181762695312
1774811115.3364747,1530000,971.3333129882812
1774811165.4276671,1540000,946.3636474609375
1774811192.6273067,1550000,946.1818237304688
1774811222.9216475,1560000,911.4545288085938
1774811254.6626496,1570000,969.2999877929688
1774811300.6349134,1580000,918.9000244140625
1774811332.175364,1590000,910.0833129882812
1774811360.0723324,1600000,878.0908813476562
1774811388.1667912,1610000,941.0
1774811440.8276172,1620000,887.3846435546875
1774811470.1099842,1630000,845.727294921875
1774811494.6811402,1640000,930.9000244140625
1774811526.8376033,1650000,891.8333129882812
1774811573.3901749,1660000,1019.0999755859375
1774811604.5581152,1670000,969.0999755859375
1774811634.6889815,1680000,904.5
1774811663.6811652,1690000,895.5
1774811712.754267,1700000,962.4545288085938
1774811740.1710656,1710000,1005.0
1774811771.068337,1720000,972.727294921875
1774811798.5209887,1730000,1010.2222290039062
1774811846.9911535,1740000,935.1818237304688
1774811875.008989,1750000,1067.5555419921875
1774811905.4836128,1760000,1011.727294921875
1774811935.235408,1770000,1019.2222290039062
1774811985.4554737,1780000,929.1666870117188
