Wall time,Step,Value
1772797577.094528,10000,408.0416564941406
1772797626.088029,20000,430.9130554199219
1772797674.2869275,30000,356.1428527832031
1772797724.2276962,40000,268.8108215332031
1772797773.3721695,50000,259.25640869140625
1772797823.9780755,60000,306.76666259765625
1772797876.264373,70000,383.53570556640625
1772797925.9301825,80000,540.6666870117188
1772797974.8393195,90000,574.9444580078125
1772798024.4610655,100000,513.0
1772798073.714387,110000,508.20001220703125
1772798124.1405616,120000,467.23809814453125
1772798174.3376327,130000,513.8947143554688
1772798226.580993,140000,507.3500061035156
1772798276.8940003,150000,568.4444580078125
1772798329.3448317,160000,768.2307739257812
1772798380.6346886,170000,621.9375
1772798434.9993677,180000,483.1499938964844
1772798485.2735155,190000,491.8571472167969
1772798535.7429695,200000,655.6666870117188
1772798585.5790224,210000,769.5384521484375
1772798633.9042828,220000,781.0
1772798684.1655946,230000,466.4761962890625
1772798735.7766848,240000,787.9166870117188
1772798793.7791321,250000,1278.125
1772798843.5090547,260000,745.3333129882812
1772798893.8265722,270000,1624.8333740234375
1772798943.910741,280000,2771.25
1772798992.5023673,290000,1615.6666259765625
1772799042.8260155,300000,1322.857177734375
1772799092.3918912,310000,2272.5
1772799141.8690326,320000,2064.666748046875
1772799192.7598116,330000,1130.0
1772799242.5559058,340000,3815.333251953125
1772799291.062614,350000,1302.0
1772799341.7440932,360000,872.4545288085938
1772799392.7001107,370000,493.5882263183594
1772799443.0956213,380000,472.6153869628906
1772799493.0990312,390000,394.760009765625
1772799542.4354408,400000,293.51513671875
1772799593.647542,410000,383.0799865722656
1772799646.0669653,420000,416.9599914550781
1772799696.4488394,430000,468.8636474609375
1772799746.641544,440000,318.45159912109375
1772799799.120672,450000,254.44737243652344
1772799849.761742,460000,272.84210205078125
1772799900.7916017,470000,440.7727355957031
1772799950.0777402,480000,900.272705078125
1772800000.0567691,490000,841.25
1772800050.098999,500000,761.5384521484375
1772800100.222831,510000,717.4285888671875
1772800149.8621843,520000,921.5
1772800199.0431116,530000,663.4666748046875
1772800251.0137467,540000,914.7999877929688
1772800306.5736575,550000,775.5999755859375
1772800359.02715,560000,800.5
1772800411.940384,570000,782.0
1772800465.3835568,580000,686.7333374023438
1772800519.9807835,590000,873.4545288085938
1772800574.1985455,600000,722.3571166992188
1772800627.0561428,610000,924.7999877929688
1772800679.4359348,620000,741.0
1772800731.8886282,630000,1073.5
1772800784.3597133,640000,976.6363525390625
1772800836.0755703,650000,777.0833129882812
1772800887.3128526,660000,839.5384521484375
1772800934.1469097,670000,998.7000122070312
1772800984.6125422,680000,593.2941284179688
1772801033.6563237,690000,822.9091186523438
1772801083.681404,700000,860.5833129882812
1772801133.9455626,710000,835.3333129882812
1772801183.8025806,720000,552.368408203125
1772801233.6232693,730000,811.1666870117188
1772801285.3064868,740000,560.6666870117188
1772801333.974012,750000,683.5
1772801381.3616252,760000,782.2307739257812
1772801431.2721782,770000,1765.8333740234375
1772801481.0803378,780000,1067.111083984375
1772801530.6313272,790000,645.6666870117188
1772801580.2560258,800000,561.368408203125
1772801629.0772836,810000,718.7857055664062
1772801678.7230346,820000,1000.7999877929688
1772801728.4428263,830000,1235.25
1772801778.4872456,840000,666.2000122070312
1772801828.1945145,850000,972.0999755859375
1772801878.183164,860000,528.4736938476562
1772801927.907687,870000,621.9375
1772801977.588441,880000,578.4375
1772802031.6864362,890000,774.4285888671875
1772802081.8718734,900000,517.1538696289062
1772802132.5315073,910000,821.5999755859375
1772802183.0080316,920000,1149.857177734375
1772802232.0333338,930000,771.11767578125
1772802282.1411123,940000,899.0908813476562
1772802332.0631132,950000,899.8181762695312
1772802382.864026,960000,818.6666870117188
1772802432.8546188,970000,785.8461303710938
1772802482.9507306,980000,853.8181762695312
1772802532.1402276,990000,559.8461303710938
1772802582.353956,1000000,737.2777709960938
1772802632.8167493,1010000,472.71429443359375
1772802683.9631636,1020000,686.0
1772802736.9117002,1030000,781.7000122070312
1772802790.561541,1040000,961.5
1772802853.3869145,1050000,837.2307739257812
1772802918.6624303,1060000,1210.199951171875
1772802979.3588414,1070000,1355.7142333984375
1772803035.0588045,1080000,869.5555419921875
1772803092.1309555,1090000,1865.800048828125
1772803150.7285345,1100000,1162.9090576171875
1772803206.2694535,1110000,689.6666870117188
1772803266.5004969,1120000,491.6842041015625
1772803327.8338933,1130000,3564.0
1772803386.474226,1140000,844.4166870117188
1772803445.9440243,1150000,1239.2857666015625
1772803619.9386022,1170000,2289.0
1772803721.5140011,1180000,305.5
1772803788.6018016,1190000,757.0833129882812
1772803864.1072168,1200000,1949.0
1772803939.3117943,1210000,1213.5
1772804019.2175896,1220000,2165.666748046875
1772804079.1532018,1230000,1059.4000244140625
1772804152.4522374,1240000,671.25
1772804212.247544,1250000,1977.6666259765625
1772804270.307086,1260000,835.9166870117188
1772804327.189981,1270000,835.5833129882812
1772804383.9848866,1280000,971.2000122070312
1772804441.1672144,1290000,630.75
1772804499.8646731,1300000,536.631591796875
1772804556.5545518,1310000,819.6666870117188
1772804612.4786127,1320000,612.375
1772804668.1674979,1330000,1107.0
1772804724.1285062,1340000,944.0
1772804783.6299646,1350000,1880.5999755859375
1772804838.3673015,1360000,1174.6666259765625
1772804895.0643387,1370000,1665.8333740234375
1772804949.5305161,1380000,1988.4000244140625
1772805002.0512602,1390000,480.952392578125
1772805053.7879562,1400000,579.6363525390625
1772805108.299167,1410000,1364.77783203125
1772805162.9754465,1420000,769.6153564453125
1772805224.0706234,1430000,1222.22216796875
1772805278.9292147,1440000,1450.7142333984375
1772805334.4893203,1450000,1639.5999755859375
1772805394.1775885,1460000,1500.5
1772805452.0084872,1470000,828.0
1772805511.6542585,1480000,1819.0
1772805570.671281,1490000,1193.77783203125
1772805637.5130064,1500000,879.272705078125
1772805694.2992449,1510000,1392.25
1772805753.5177722,1520000,678.7333374023438
1772805810.5135,1530000,536.7222290039062
1772805864.1071973,1540000,451.0
1772805918.9223306,1550000,1269.699951171875
1772805972.7121854,1560000,2133.0
1772806023.6163454,1570000,778.6923217773438
1772806079.6834905,1580000,2342.5
1772806148.1768587,1590000,2358.199951171875
1772806209.335892,1600000,1143.2857666015625
1772806266.9768267,1610000,1417.5
1772806325.3042362,1620000,1167.4444580078125
1772806387.9937034,1630000,954.5454711914062
1772806444.2851791,1640000,1935.5999755859375
1772806497.5972052,1650000,1021.7142944335938
1772806551.243936,1660000,969.25
1772806608.9503307,1670000,1437.0
1772806662.9231372,1680000,1005.4000244140625
1772806717.8435156,1690000,1110.0
1772806770.9449956,1700000,851.1818237304688
1772806823.915122,1710000,744.5
1772806876.2320156,1720000,2522.25
1772806928.514364,1730000,568.2941284179688
1772806992.379052,1740000,1036.800048828125
1772807052.9261637,1750000,829.5
1772807117.9118543,1760000,1107.9000244140625
1772807189.804291,1770000,806.3846435546875
1772807252.4934964,1780000,1406.4285888671875
1772807313.703461,1790000,957.7000122070312
1772807382.6058607,1800000,637.5833129882812
1772807448.291046,1810000,1004.3636474609375
1772807509.266955,1820000,845.5
1772807564.088713,1830000,687.7142944335938
1772807630.1627448,1840000,604.4117431640625
1772807695.4143841,1850000,522.1052856445312
1772807766.196353,1860000,890.7999877929688
