Wall time,Step,Value
1774776319.2199433,930000,1659.5
1774776375.5126152,940000,2562.0
1774776442.1998374,950000,1518.6666259765625
1774776528.658691,960000,2114.60009765625
1774776604.4341815,970000,1533.3333740234375
1774776683.52908,980000,2262.0
1774776763.2948825,990000,2501.0
1774776851.6775787,1000000,1967.0
1774776947.7215235,1010000,1486.857177734375
1774777012.490055,1020000,2233.25
1774777082.0033402,1030000,1788.3333740234375
1774777263.7371435,1040000,1737.5999755859375
1774777388.2527308,1050000,2090.199951171875
1774777519.9418623,1060000,2099.800048828125
1774777614.0309808,1070000,1814.5
1774777724.9834015,1080000,2134.5
1774777822.41669,1090000,1912.0
1774777894.2484813,1100000,1880.0
1774777961.6896162,1110000,1929.4000244140625
1774778020.3493843,1120000,2049.800048828125
1774778076.4377558,1130000,2440.5
1774778134.9533103,1140000,1983.4000244140625
1774778216.1357107,1150000,1631.6666259765625
1774778310.842994,1160000,2055.39990234375
1774778369.5785272,1170000,1967.4000244140625
1774778445.1509619,1180000,1708.5
1774778501.7245111,1190000,2085.199951171875
1774778572.177907,1200000,2180.0
1774778652.2522976,1210000,2449.5
1774778740.4579177,1220000,1836.6666259765625
1774778806.5096078,1230000,2004.800048828125
1774778863.714566,1240000,2024.199951171875
1774778927.6783164,1250000,2116.800048828125
1774779021.3945706,1260000,1442.6666259765625
1774779118.0842798,1270000,2540.75
1774779198.8313081,1280000,2015.0
1774779272.4998102,1290000,2045.5999755859375
1774779369.6981497,1300000,1615.0
1774779469.3676102,1310000,2109.60009765625
1774779538.4197824,1320000,2137.5
1774779608.824189,1330000,1858.3333740234375
1774779688.531817,1340000,1807.1666259765625
1774779762.2690904,1350000,2197.0
1774779835.0023553,1360000,1807.5
1774779900.6540344,1370000,2011.800048828125
1774779967.5145357,1380000,1480.0
1774780046.8469534,1390000,2239.0
1774780122.119797,1400000,1590.7142333984375
1774780200.6341178,1410000,1993.800048828125
1774780300.0140114,1420000,2587.0
1774780358.6344633,1430000,1911.199951171875
1774780438.1889734,1440000,1705.3333740234375
1774780501.1728632,1450000,1886.4000244140625
1774780561.3051033,1460000,1849.4000244140625
1774780626.5608907,1470000,1889.8333740234375
1774780693.662599,1480000,1844.1666259765625
1774780775.0971484,1490000,2190.25
1774780871.4846683,1500000,1802.5999755859375
1774780970.5793858,1510000,1934.0
1774781043.1474361,1520000,1914.0
1774781115.9035327,1530000,1827.6666259765625
1774781195.9521735,1540000,2198.5
1774781279.052866,1550000,2085.199951171875
1774781366.405366,1560000,1561.2857666015625
1774781434.2797704,1570000,1707.800048828125
1774781492.8016157,1580000,2040.5999755859375
1774781552.5743783,1590000,1892.4000244140625
1774781610.7773812,1600000,1953.5
1774781676.804239,1610000,1804.0
1774781740.0705087,1620000,2197.60009765625
1774781806.9069898,1630000,2382.5
1774781886.0075796,1640000,1868.800048828125
1774781951.2601042,1650000,1730.199951171875
1774782021.758044,1660000,1902.6666259765625
1774782092.4798155,1670000,1883.0
1774782154.5696356,1680000,2268.75
1774782226.8341963,1690000,1815.3333740234375
1774782284.0631545,1700000,1828.0
1774782351.8062725,1710000,2237.199951171875
1774782420.8431919,1720000,1678.3333740234375
1774794665.5555358,1730000,2028.25
1774794771.872339,1740000,1713.4000244140625
1774795502.0330029,1750000,2322.5
1774795591.5041482,1760000,1552.5714111328125
1774795687.337286,1770000,1469.8333740234375
1774795779.4200044,1780000,1760.8333740234375
1774795853.851699,1790000,1773.1666259765625
1774795915.183056,1800000,1623.5
1774795975.3576677,1810000,2033.5999755859375
1774796045.3148904,1820000,2113.0
1774796098.9910612,1830000,1557.5
1774796173.6270766,1840000,1439.857177734375
1774796253.5124102,1850000,1383.2857666015625
1774796315.344191,1860000,1676.3333740234375
1774796391.422962,1870000,2082.75
1774796467.7389963,1880000,1500.142822265625
1774796525.4792182,1890000,2061.800048828125
1774796581.631381,1900000,2223.0
1774796639.6630504,1910000,1710.5
1774796694.29753,1920000,1788.0
1774796758.6358423,1930000,2141.199951171875
1774796811.2183666,1940000,1852.5999755859375
1774796874.8773491,1950000,1206.875
1774796928.9830122,1960000,1884.6666259765625
1774796999.5107305,1970000,2460.0
1774797063.0130613,1980000,2485.0
1774797127.4504452,1990000,1405.2857666015625
1774797192.380635,2000000,1789.1666259765625
1774797268.0937285,2010000,1734.4000244140625
1774797345.1460211,2020000,1788.4000244140625
1774797411.4378674,2030000,1727.5
1774797483.191961,2040000,1598.0
1774797558.5635006,2050000,2043.0
1774797624.6187844,2060000,2119.25
1774797709.9133542,2070000,2206.0
1774797792.8642557,2080000,1395.625
1774797860.8530314,2090000,1656.0
1774797930.9752595,2100000,1992.0
1774798013.4913886,2110000,2163.60009765625
1774798101.7929223,2120000,1779.5
1774798185.8855355,2130000,1829.4000244140625
1774798274.957894,2140000,1873.5999755859375
1774798361.3490715,2150000,1942.8333740234375
1774798456.6755118,2160000,1901.5999755859375
1774798548.2131472,2170000,1805.3333740234375
1774798624.019942,2180000,1531.800048828125
1774798700.5080595,2190000,1963.5
1774798767.0821872,2200000,1703.8333740234375
1774798860.3306224,2210000,1925.199951171875
1774798937.2569218,2220000,1510.6666259765625
1774799001.1125147,2230000,1935.4000244140625
1774799069.4733553,2240000,2246.0
1774799151.8787544,2250000,1968.0
1774799228.7015605,2260000,1905.199951171875
1774799302.8771083,2270000,2041.800048828125
1774799387.2202623,2280000,2006.5999755859375
1774799468.7704,2290000,1713.6666259765625
1774799550.3024316,2300000,1764.5999755859375
1774799627.5186126,2310000,1831.8333740234375
1774799706.3156915,2320000,1809.1666259765625
1774799776.3111362,2330000,1467.0
1774799849.8780723,2340000,1906.4000244140625
1774799938.4549403,2350000,1833.3333740234375
1774800018.5558054,2360000,2109.60009765625
1774800101.7340033,2370000,1873.5999755859375
1774800170.1486597,2380000,2173.60009765625
1774800268.0481427,2390000,2145.0
1774800666.0397997,2400000,2157.39990234375
1774800760.1618423,2410000,1578.6666259765625
1774800817.6973114,2420000,2415.5
1774800886.9125144,2430000,1976.0
1774800956.4625025,2440000,1818.8333740234375
1774801035.0344846,2450000,2060.0
1774801112.4742227,2460000,1997.75
1774801177.0101752,2470000,1859.0
1774801253.6133933,2480000,2076.800048828125
1774801324.6245615,2490000,2183.39990234375
1774801407.0280294,2500000,1549.6666259765625
1774801500.863368,2510000,2014.800048828125
1774801610.2096162,2520000,1644.1666259765625
1774801691.3210537,2530000,2278.0
1774801798.0284703,2540000,1884.199951171875
1774801905.1872466,2550000,1750.5714111328125
1774802006.9556148,2560000,1664.8333740234375
1774802089.5054493,2570000,1977.5
1774802179.6489234,2580000,2150.199951171875
1774802251.339227,2590000,1751.0
1774802320.4776585,2600000,1726.6666259765625
1774802399.0982342,2610000,1908.6666259765625
1774802658.65713,2620000,2126.5
1774802752.2025301,2630000,2101.199951171875
1774802829.4185565,2640000,1882.6666259765625
1774802921.3207836,2650000,1618.5999755859375
