Wall time,Step,Value
1772845042.4698577,10000,108.25
1772845071.887645,20000,102.8631591796875
1772845101.2972891,30000,99.24242401123047
1772845135.6941776,40000,92.33027648925781
1772845164.90063,50000,81.70247650146484
1772845196.3279986,60000,77.92913055419922
1772845233.9733906,70000,76.44882202148438
1772845265.7130322,80000,80.75
1772845296.122058,90000,81.42608642578125
1772845326.9593558,100000,100.39805603027344
1772845361.4191613,110000,110.51136016845703
1772845408.5681188,120000,120.83529663085938
1772845464.2592924,130000,135.7857208251953
1772845513.9322655,140000,165.86441040039062
1772845558.5456622,150000,179.29824829101562
1772845601.5663931,160000,231.84616088867188
1772845644.9173365,170000,342.65625
1772845689.9057617,180000,416.9047546386719
1772845738.228619,190000,100.61164855957031
1772845779.5313365,200000,82.968505859375
1772845827.2379875,210000,80.63934326171875
1772845866.412577,220000,125.36000061035156
1772845902.1827276,230000,180.125
1772845939.6860752,240000,176.18333435058594
1772845977.200363,250000,308.34375
1772846010.9117725,260000,393.9200134277344
1772846046.2853382,270000,538.8461303710938
1772846077.559551,280000,504.18182373046875
1772846109.7458062,290000,799.1818237304688
1772846141.1912763,300000,712.3846435546875
1772846172.6926637,310000,673.4285888671875
1772846204.4663606,320000,735.5833129882812
1772846235.6364892,330000,1350.800048828125
1772846267.7221153,340000,688.5999755859375
1772846298.5397248,350000,610.0999755859375
1772846331.13584,360000,1271.199951171875
1772846362.2975073,370000,1118.0999755859375
1772846393.9110339,380000,790.058837890625
1772846425.5623522,390000,873.6666870117188
1772846456.9931197,400000,624.5454711914062
1772846488.1036806,410000,867.8571166992188
1772846520.2169335,420000,492.4090881347656
1772846550.472278,430000,395.9615478515625
1772846583.2574754,440000,380.3448181152344
1772846618.8982127,450000,236.97561645507812
1772846649.939382,460000,237.52777099609375
1772846680.789388,470000,809.3076782226562
1772846710.8653383,480000,548.4666748046875
1772846742.393066,490000,747.0
1772846771.980006,500000,749.0
1772846803.0106537,510000,572.066650390625
1772846832.5817707,520000,973.4545288085938
1772846863.1269307,530000,769.076904296875
1772846893.1363835,540000,945.727294921875
1772846924.585411,550000,725.25
1772846954.7928286,560000,420.375
1772846985.5370195,570000,848.0
1772847016.00972,580000,1780.5555419921875
1772847047.7600143,590000,812.625
1772847077.87599,600000,823.4545288085938
1772847109.1745381,610000,1819.111083984375
1772847139.324777,620000,844.7777709960938
1772847170.3567524,630000,1235.77783203125
1772847200.03342,640000,391.1111145019531
1772847231.4701977,650000,1616.5
1772847261.4355063,660000,1671.5
1772847292.258977,670000,1317.699951171875
1772847322.26504,680000,564.7000122070312
1772847353.2571032,690000,642.5555419921875
1772847383.0473223,700000,1638.0999755859375
1772847413.784643,710000,704.9091186523438
1772847443.5112433,720000,1293.54541015625
1772847474.890665,730000,813.8181762695312
1772847504.790502,740000,778.0908813476562
1772847535.9675212,750000,799.7777709960938
1772847565.7846136,760000,1258.0909423828125
1772847596.3371286,770000,982.4545288085938
1772847626.5323212,780000,633.2000122070312
1772847657.0135553,790000,1066.272705078125
1772847687.2106652,800000,782.7857055664062
1772847718.817625,810000,867.888916015625
1772847748.8316076,820000,494.1111145019531
1772847780.11485,830000,1759.300048828125
1772847809.7013292,840000,1131.199951171875
1772847841.1014032,850000,446.375
1772847871.808476,860000,925.3333129882812
1772847903.072703,870000,1482.25
1772847933.0015378,880000,591.3846435546875
1772847964.4727116,890000,428.25
1772847994.4323637,900000,1409.857177734375
1772848024.9144182,910000,633.6875
1772848054.746859,920000,470.95001220703125
1772848085.55283,930000,658.6153564453125
1772848114.8105834,940000,535.3125
1772848145.0505576,950000,1071.9166259765625
1772848174.9006634,960000,758.4615478515625
1772848205.6680412,970000,550.5999755859375
1772848235.3292131,980000,667.8333129882812
1772848266.0049846,990000,757.3846435546875
1772848296.9832592,1000000,667.6875
1772848327.166801,1010000,609.8125
1772848356.916901,1020000,589.2999877929688
1772848387.9729154,1030000,923.1875
1772848417.7738552,1040000,538.058837890625
1772848447.9608073,1050000,901.4545288085938
1772848477.575232,1060000,582.0
1772848507.7391107,1070000,758.1428833007812
1772848537.0419545,1080000,1053.0
1772848567.5263376,1090000,572.5999755859375
1772848597.0085926,1100000,1060.5833740234375
1772848628.1475298,1110000,913.0
1772848657.3686352,1120000,1015.1818237304688
1772848687.9899676,1130000,523.25
1772848717.3486192,1140000,879.5999755859375
1772848747.6282878,1150000,696.2666625976562
1772848776.8048398,1160000,1054.9166259765625
1772848809.1424987,1170000,558.4210815429688
1772848841.4168787,1180000,614.2142944335938
1772848871.2429447,1190000,625.4375
1772848900.9352856,1200000,533.923095703125
1772848931.9277182,1210000,1018.6923217773438
1772848962.2052724,1220000,666.933349609375
1772848992.08427,1230000,673.727294921875
1772849022.346353,1240000,1012.5833129882812
1772849051.3555772,1250000,906.5833129882812
1772849081.2551813,1260000,560.611083984375
1772849111.202808,1270000,598.7142944335938
1772849141.8669415,1280000,760.5
1772849171.7988803,1290000,717.3333129882812
1772849202.6739984,1300000,782.2000122070312
1772849232.020033,1310000,796.1538696289062
