Wall time,Step,Value
1774769280.0754328,10000,134.07888793945312
1774769345.2510662,20000,17.001436233520508
1774769427.8881786,30000,87.46575927734375
1774769542.6534996,40000,188.95106506347656
1774769615.5072498,50000,87.62061309814453
1774769686.1600397,60000,-4.683624267578125
1774769751.7248895,70000,-6.242180824279785
1774769823.81523,80000,-3.8567545413970947
1774769899.8440287,90000,-1.3390161991119385
1774769970.325233,100000,-5.51990270614624
1774770052.1437378,110000,0.9485053420066833
1774770129.3789876,120000,-8.10951042175293
1774770191.7260513,130000,-11.266290664672852
1774770261.4637702,140000,7.117421627044678
1774770330.1748588,150000,8.491721153259277
1774770410.0510056,160000,25.69548797607422
1774770546.772544,170000,23.670860290527344
1774770613.7842057,180000,27.970439910888672
1774770684.8739347,190000,21.49553680419922
1774770753.563254,200000,27.394840240478516
1774770846.110963,210000,-16.72706413269043
1774770918.18714,220000,-37.32921600341797
1774770984.8498542,230000,-16.16952896118164
1774771050.2160556,240000,-0.8678135275840759
1774771136.3916707,250000,12.902976036071777
1774771201.524348,260000,1.3167839050292969
1774771263.8030145,270000,-8.965944290161133
1774771326.7716694,280000,-20.2806396484375
1774771395.7812471,290000,14.030364990234375
1774771465.696893,300000,13.492692947387695
1774771522.1406987,310000,21.619943618774414
1774771577.906428,320000,14.058755874633789
1774771633.3707757,330000,18.707542419433594
1774771682.92868,340000,20.758785247802734
1774771764.74102,350000,21.20074462890625
1774771849.7311306,360000,8.010420799255371
1774771930.3358757,370000,11.620803833007812
1774772006.460483,380000,1.8618477582931519
1774772090.3814304,390000,14.15012264251709
1774772165.5611618,400000,13.383706092834473
1774772247.2332416,410000,0.15507422387599945
1774772325.6205301,420000,22.87457275390625
1774772406.9451203,430000,18.9814510345459
1774772483.020767,440000,16.436084747314453
1774772580.5322886,450000,32.1855583190918
1774772736.184403,460000,24.28274154663086
1774772897.3051002,470000,9.128377914428711
1774773016.5682957,480000,37.09048843383789
1774773294.357131,490000,-0.9869333505630493
1774773365.2503533,500000,64.719482421875
1774773441.655687,510000,22.29806900024414
1774773504.4866817,520000,30.239582061767578
1774773565.5693443,530000,32.91976547241211
1774773637.0370064,540000,45.321781158447266
1774773699.1987243,550000,24.21860694885254
1774773760.4501462,560000,42.186279296875
1774773819.2953706,570000,41.079105377197266
1774773874.9473054,580000,60.852291107177734
1774773941.271254,590000,11.562790870666504
1774774002.4070475,600000,97.61540222167969
1774774066.6357095,610000,47.24894714355469
1774774128.248069,620000,56.913490295410156
1774774202.8885155,630000,-2.0433950424194336
1774774262.638669,640000,122.83216857910156
1774774320.9058332,650000,35.95581817626953
1774774385.2008414,660000,87.41818237304688
1774774451.1188207,670000,88.82209014892578
1774774516.988948,680000,54.16453552246094
1774774588.4429452,690000,52.244808197021484
1774774661.0260081,700000,86.4520492553711
1774774743.957681,710000,47.96088790893555
1774774811.5467994,720000,56.14822769165039
1774774880.823238,730000,105.44098663330078
1774774958.2880788,740000,102.3613510131836
1774775033.6685965,750000,46.60661315917969
1774775102.59933,760000,66.15422821044922
1774775191.3231983,770000,61.743595123291016
1774775277.6289449,780000,56.297271728515625
1774775347.970633,790000,88.63788604736328
1774775425.9193618,800000,192.8508758544922
1774775521.982843,810000,102.17000579833984
1774775590.039803,820000,47.96564483642578
1774775654.9144754,830000,34.8944206237793
1774775724.2675624,840000,70.37582397460938
1774775814.6325827,850000,60.865238189697266
1774775885.4939096,860000,50.73920822143555
1774775945.6607704,870000,86.79412078857422
1774776016.365944,880000,85.31964111328125
1774776081.7208717,890000,93.55880737304688
1774776139.664106,900000,44.81808090209961
1774776198.960328,910000,63.210262298583984
1774776252.0316553,920000,9.439706802368164
1774776319.1885755,930000,104.2614974975586
1774776375.5126152,940000,112.00825500488281
1774776442.1449137,950000,77.09599304199219
1774776528.659736,960000,160.3845977783203
1774776604.4357228,970000,123.1695556640625
1774776683.5295954,980000,78.78470611572266
1774776763.2953892,990000,137.8169708251953
1774776851.6780875,1000000,170.71908569335938
1774776947.6766765,1010000,78.1419677734375
1774777012.464869,1020000,107.80426788330078
1774777082.0048685,1030000,148.38705444335938
1774777263.6697314,1040000,77.32576751708984
1774777388.253747,1050000,168.00643920898438
1774777519.9423711,1060000,118.49851989746094
1774777614.032511,1070000,117.24330139160156
1774777724.9356,1080000,137.322509765625
1774777822.4181993,1090000,153.86082458496094
1774777894.215097,1100000,107.70844268798828
1774777961.6547184,1110000,116.74620819091797
1774778020.3499062,1120000,156.70127868652344
1774778076.4392827,1130000,159.33062744140625
1774778134.9533103,1140000,149.60772705078125
1774778216.136771,1150000,49.682945251464844
1774778310.842994,1160000,136.23878479003906
1774778369.5800755,1170000,113.92693328857422
1774778445.1509619,1180000,84.09420013427734
1774778501.725033,1190000,145.80433654785156
1774778572.1528113,1200000,176.4086151123047
1774778652.2522976,1210000,237.1455078125
1774778740.4589343,1220000,121.70016479492188
1774778806.5096078,1230000,114.57411193847656
1774778863.7150915,1240000,153.29705810546875
1774778927.6788263,1250000,209.0447235107422
1774779021.3385963,1260000,151.42396545410156
1774779118.0853467,1270000,263.6529235839844
1774779198.8335266,1280000,173.7019805908203
1774779272.501072,1290000,173.3983917236328
1774779369.6996703,1300000,129.50701904296875
1774779469.3681278,1310000,159.5043487548828
